id,imdb_id,popularity,title,cast,genres,tags
228205,tt2726560,2.070708,The Longest Ride,"['scott eastwood', 'britt robertson', 'lolita davidovich', 'melissa benoist', 'jack huston']","['romance', 'drama']","['romance', 'drama', 'based on novel', 'art student', 'cowboys', 'injury', 'bull riding', 'scott eastwood', 'britt robertson', 'lolita davidovich', 'melissa benoist', 'jack huston']"
159824,tt2510894,2.060162,Hotel Transylvania 2,"['adam sandler', 'andy samberg', 'selena gomez', 'kevin james', 'steve buscemi']","['animation', 'comedy', 'family']","['animation', 'comedy', 'family', 'transylvania', 'hotel', 'witch', 'technology', 'magic', 'adam sandler', 'andy samberg', 'selena gomez', 'kevin james', 'steve buscemi']"
333348,tt2279339,2.055572,Love the Coopers,"['steve martin', 'diane keaton', 'john goodman', 'alan arkin', 'olivia wilde']","['family', 'comedy']","['family', 'comedy', 'big family', 'family relationships', 'family', 'woman director', 'christmas', 'steve martin', 'diane keaton', 'john goodman', 'alan arkin', 'olivia wilde']"
285783,tt3488710,2.049886,The Walk,"['joseph gordon-levitt', 'ben kingsley', 'charlotte le bon', 'ben schwartz', 'james badge dale']","['adventure', 'drama', 'thriller']","['adventure', 'drama', 'thriller', '1970s', 'skyscraper', 'based on true story', 'tightrope', 'planning', 'joseph gordon-levitt', 'ben kingsley', 'charlotte le bon', 'ben schwartz', 'james badge dale']"
290764,tt2401097,2.026651,Tracers,"['marie avgeropoulos', 'taylor lautner', 'adam rayner', 'rafi gavron', 'sam medina']","['action', 'crime', 'drama']","['action', 'crime', 'drama', 'chinese mafia', 'parkour', 'new york city', 'loan shark', 'young adult', 'marie avgeropoulos', 'taylor lautner', 'adam rayner', 'rafi gavron', 'sam medina']"
296099,tt1524930,2.000338,Vacation,"['ed helms', 'christina applegate', 'skyler gisondo', 'steele stebbins', 'chris hemsworth']","['adventure', 'comedy']","['adventure', 'comedy', 'route 66', 'grand canyon', 'cow', 'vacation', 'road trip', 'ed helms', 'christina applegate', 'skyler gisondo', 'steele stebbins', 'chris hemsworth']"
243688,tt1029360,1.984529,Poltergeist,"['sam rockwell', 'rosemarie dewitt', 'saxon sharbino', 'kyle catlett', 'kennedi clements']","['horror', 'thriller']","['horror', 'thriller', 'poltergeist', 'haunted house', 'remake', 'duringcreditsstinger', 'sam rockwell', 'rosemarie dewitt', 'saxon sharbino', 'kyle catlett', 'kennedi clements']"
287424,tt1881002,1.980039,Maggie,"['arnold schwarzenegger', 'abigail breslin', 'joely richardson', 'laura cayouette', 'j.d. evermore']",['horror'],"['horror', 'post-apocalyptic', 'dystopia', 'zombies', 'arnold schwarzenegger', 'abigail breslin', 'joely richardson', 'laura cayouette', 'j.d. evermore']"
301875,tt3289728,1.959765,Equals,"['kristen stewart', 'nicholas hoult', 'guy pearce', 'jacki weaver', 'bel powley']","['drama', 'romance', 'science fiction']","['drama', 'romance', 'science fiction', 'illustrator', 'sex scene', 'near future', 'infected', 'emotions', 'kristen stewart', 'nicholas hoult', 'guy pearce', 'jacki weaver', 'bel powley']"
181283,tt1014763,1.95632,Child 44,"['tom hardy', 'gary oldman', 'noomi rapace', 'joel kinnaman', 'paddy considine']","['crime', 'thriller']","['crime', 'thriller', 'murder', 'serial killer', 'military', 'chili', 'soviet union', 'tom hardy', 'gary oldman', 'noomi rapace', 'joel kinnaman', 'paddy considine']"
328425,tt4178092,1.926739,The Gift,"['jason bateman', 'rebecca hall', 'joel edgerton', 'david denman', 'beau knapp']","['thriller', 'mystery']","['thriller', 'mystery', 'detective', 'stalker', 'gift', 'bully', 'psychological thriller', 'jason bateman', 'rebecca hall', 'joel edgerton', 'david denman', 'beau knapp']"
274167,tt1528854,1.904898,Daddy's Home,"['will ferrell', 'mark wahlberg', 'linda cardellini', 'thomas haden church', 'hannibal buress']",['comedy'],"['comedy', 'daddys home', 'will ferrell', 'mark wahlberg', 'linda cardellini', 'thomas haden church', 'hannibal buress']"
370687,tt3608646,1.876037,Mythica: The Necromancer,"['melanie stone', 'adam johnson', 'kevin sorbo', 'nicola posener', 'jake stormoen']","['fantasy', 'action', 'adventure']","['fantasy', 'action', 'adventure', 'sword', 'magic', 'sorcery', 'necromancer', 'melanie stone', 'adam johnson', 'kevin sorbo', 'nicola posener', 'jake stormoen']"
307663,tt3480796,1.872696,Vice,"['ambyr childers', 'thomas jane', 'bryan greenberg', 'bruce willis', 'johnathon schaech']","['thriller', 'science fiction', 'action', 'adventure']","['thriller', 'science fiction', 'action', 'adventure', 'artificial intelligence', 'android', 'self-awareness', 'mercenary', 'virtual reality', 'ambyr childers', 'thomas jane', 'bryan greenberg', 'bruce willis', 'johnathon schaech']"
309809,tt1754656,1.865007,The Little Prince,"['jeff bridges', 'rachel mcadams', 'paul rudd', 'marion cotillard', 'james franco']","['adventure', 'animation', 'fantasy']","['adventure', 'animation', 'fantasy', 'philosophy', 'utopia', 'airplane', 'adventure', 'dystopia', 'jeff bridges', 'rachel mcadams', 'paul rudd', 'marion cotillard', 'james franco']"
258509,tt2974918,1.841779,Alvin and the Chipmunks: The Road Chip,"['jason lee', 'justin long', 'bella thorne', 'matthew gray gubler', 'jesse mccartney']","['adventure', 'animation', 'comedy', 'family']","['adventure', 'animation', 'comedy', 'family', 'chipmunk', 'cgi', 'talking animal', 'aftercreditsstinger', 'duringcreditsstinger', 'jason lee', 'justin long', 'bella thorne', 'matthew gray gubler', 'jesse mccartney']"
298382,tt2910904,1.82313,The Dressmaker,"['kate winslet', 'liam hemsworth', 'caroline goodall', 'judy davis', 'hayley magnus']",['drama'],"['drama', 'based on novel', 'australia', 'dressmaker', 'hometown', 'woman director', 'kate winslet', 'liam hemsworth', 'caroline goodall', 'judy davis', 'hayley magnus']"
272693,tt1666801,1.758618,The DUFF,"['mae whitman', 'robbie amell', 'bella thorne', 'bianca a. santos', 'skyler samuels']","['romance', 'comedy']","['romance', 'comedy', 'high school', 'teenager', 'popularity', 'high school senior', 'teen comedy', 'mae whitman', 'robbie amell', 'bella thorne', 'bianca a. santos', 'skyler samuels']"
283445,tt2752772,1.742286,Sinister 2,"['shannyn sossamon', 'james ransone', 'tate ellington', 'nicholas king', 'lucas jade zumann']",['horror'],"['horror', 'haunted house', 'sequel', 'twins', 'shannyn sossamon', 'james ransone', 'tate ellington', 'nicholas king', 'lucas jade zumann']"
256961,tt3450650,1.73518,Paul Blart: Mall Cop 2,"['kevin james', 'raini rodriguez', 'eduardo verã¡stegui', 'daniella alonso', 'neal mcdonough']","['action', 'adventure', 'comedy', 'family']","['action', 'adventure', 'comedy', 'family', 'shopping mall', 'las vegas nevada', 'security guard', 'kevin james', 'raini rodriguez', 'eduardo verã¡stegui', 'daniella alonso', 'neal mcdonough']"
326359,tt4007502,1.724712,Frozen Fever,"['kristen bell', 'idina menzel', 'jonathan groff', 'josh gad', 'chris williams']","['adventure', 'animation', 'family']","['adventure', 'animation', 'family', 'sister sister relationship', 'birthday', 'song', 'birthday party', 'flu', 'kristen bell', 'idina menzel', 'jonathan groff', 'josh gad', 'chris williams']"
254302,tt0462335,1.661789,High-Rise,"['tom hiddleston', 'sienna miller', 'jeremy irons', 'luke evans', 'elisabeth moss']","['action', 'drama', 'science fiction']","['action', 'drama', 'science fiction', 'skyscraper', 'high rise', 'tom hiddleston', 'sienna miller', 'jeremy irons', 'luke evans', 'elisabeth moss']"
241251,tt3181822,1.651078,The Boy Next Door,"['jennifer lopez', 'ryan guzman', 'ian nelson', 'john corbett', 'kristin chenoweth']",['thriller'],"['thriller', 'male nudity', 'female nudity', 'sex', 'adultery', 'infidelity', 'jennifer lopez', 'ryan guzman', 'ian nelson', 'john corbett', 'kristin chenoweth']"
292040,tt3321300,1.646664,Spooks: The Greater Good,"['peter firth', 'kit harington', 'jennifer ehle', 'lara pulver', 'elyes gabel']","['thriller', 'action']","['thriller', 'action', 'corruption', 'terrorist', 'explosive', 'police', 'kidnapping', 'peter firth', 'kit harington', 'jennifer ehle', 'lara pulver', 'elyes gabel']"
188222,tt1674771,1.532997,Entourage,"['jeremy piven', 'adrian grenier', 'jerry ferrara', 'kevin connolly', 'kevin dillon']",['comedy'],"['comedy', 'friendship', 'hollywood', 'movie star', 'entourage', 'jeremy piven', 'adrian grenier', 'jerry ferrara', 'kevin connolly', 'kevin dillon']"
252838,tt0884732,1.510096,The Wedding Ringer,"['kevin hart', 'josh gad', 'kaley cuoco', 'affion crockett', 'jorge garcia']",['comedy'],"['comedy', 'male friendship', 'impersonator', 'wedding', 'lying', 'best man', 'kevin hart', 'josh gad', 'kaley cuoco', 'affion crockett', 'jorge garcia']"
273477,tt1727776,1.499614,Scouts Guide to the Zombie Apocalypse,"['tye sheridan', 'logan miller', 'joey morgan', 'sarah dumont', 'david koechner']","['comedy', 'horror']","['comedy', 'horror', 'female nudity', 'shotgun', 'nudity', 'strip club', 'party', 'tye sheridan', 'logan miller', 'joey morgan', 'sarah dumont', 'david koechner']"
298312,tt3567288,1.495112,The Visit,"['olivia dejonge', 'ed oxenbould', 'kathryn hahn', 'benjamin kanes', 'deanna dunagan']","['horror', 'thriller']","['horror', 'thriller', 'rap', 'pennsylvania', 'brother sister relationship', 'farm', 'grandparents', 'olivia dejonge', 'ed oxenbould', 'kathryn hahn', 'benjamin kanes', 'deanna dunagan']"
261023,tt1355683,1.483246,Black Mass,"['johnny depp', 'joel edgerton', 'benedict cumberbatch', 'dakota johnson', 'kevin bacon']","['crime', 'drama']","['crime', 'drama', 'boston', 'based on true story', 'organized crime', 'johnny depp', 'joel edgerton', 'benedict cumberbatch', 'dakota johnson', 'kevin bacon']"
336004,tt3276924,1.449072,Heist,"['jeffrey dean morgan', 'robert de niro', 'kate bosworth', 'dave bautista', 'gina carano']","['crime', 'action', 'thriller']","['crime', 'action', 'thriller', 'casino', 'robbery', 'bus hijacking', 'heist', 'jeffrey dean morgan', 'robert de niro', 'kate bosworth', 'dave bautista', 'gina carano']"
287903,tt3850590,1.448002,Krampus,"['adam scott', 'toni collette', 'allison tolman', 'david koechner', 'emjay anthony']","['horror', 'comedy', 'fantasy']","['horror', 'comedy', 'fantasy', 'fire', 'winter', 'santa claus', 'snow storm', 'christmas tree', 'adam scott', 'toni collette', 'allison tolman', 'david koechner', 'emjay anthony']"
182560,tt2402101,1.443406,Dark Places,"['charlize theron', 'nicholas hoult', 'christina hendricks', 'chloã« grace moretz', 'tye sheridan']","['drama', 'mystery', 'thriller']","['drama', 'mystery', 'thriller', 'prison', 'based on novel', 'brother sister relationship', 'satanism', 'witness', 'charlize theron', 'nicholas hoult', 'christina hendricks', 'chloã« grace moretz', 'tye sheridan']"
192141,tt1781922,1.41239,No Escape,"['owen wilson', 'lake bell', 'pierce brosnan', 'sterling jerins', 'spencer garrett']","['action', 'thriller']","['action', 'thriller', 'coup', 'american', 'family', 'foreign', 'owen wilson', 'lake bell', 'pierce brosnan', 'sterling jerins', 'spencer garrett']"
308639,tt3850214,1.40805,Dope,"['shameik moore', 'kiersey clemons', 'tony revolori', 'zoã« kravitz', 'chanel iman']","['crime', 'drama', 'comedy']","['crime', 'drama', 'comedy', 'california', 'hip-hop', 'harvard university', 'geek', 'coming of age', 'shameik moore', 'kiersey clemons', 'tony revolori', 'zoã« kravitz', 'chanel iman']"
261392,tt3316948,1.388251,American Ultra,"['jesse eisenberg', 'kristen stewart', 'topher grace', 'connie britton', 'walton goggins']","['comedy', 'action']","['comedy', 'action', 'memory loss', 'stoner', 'black ops', 'jesse eisenberg', 'kristen stewart', 'topher grace', 'connie britton', 'walton goggins']"
304357,tt2404425,1.388032,Woman in Gold,"['helen mirren', 'ryan reynolds', 'tatiana maslany', 'katie holmes', 'max irons']",['drama'],"['drama', 'nazis', 'art', 'stolen painting', 'helen mirren', 'ryan reynolds', 'tatiana maslany', 'katie holmes', 'max irons']"
297291,tt3086386,1.38032,The Scorpion King: The Lost Throne,"['victor webster', 'ellen hollman', 'barry bostwick', 'will kemp', 'm. emmet walsh']","['action', 'fantasy', 'adventure']","['action', 'fantasy', 'adventure', 'magic', 'fantasy', 'steampunk', 'dragon', 'victor webster', 'ellen hollman', 'barry bostwick', 'will kemp', 'm. emmet walsh']"
266294,tt1850457,1.376605,Sisters,"['tina fey', 'amy poehler', 'john leguizamo', 'ike barinholtz', 'maya rudolph']",['comedy'],"['comedy', 'sister sister relationship', 'childhood home', 'tina fey', 'amy poehler', 'john leguizamo', 'ike barinholtz', 'maya rudolph']"
227719,tt2436386,1.360926,Project Almanac,"['jonny weston', 'virginia gardner', ""sofia black-d'elia"", 'sam lerner', 'allen evangelista']","['science fiction', 'thriller']","['science fiction', 'thriller', 'time travel', 'time machine', 'teenager', 'found footage', 'jonny weston', 'virginia gardner', ""sofia black-d'elia"", 'sam lerner', 'allen evangelista']"
86828,tt1727770,1.360827,Absolutely Anything,"['simon pegg', 'kate beckinsale', 'rob riggle', 'sanjeev bhaskar', 'joanna lumley']","['comedy', 'science fiction']","['comedy', 'science fiction', 'london', 'alien', 'teacher', 'talking animal', 'super powers', 'simon pegg', 'kate beckinsale', 'rob riggle', 'sanjeev bhaskar', 'joanna lumley']"
287948,tt2938956,1.355822,The Transporter Refueled,"['ed skrein', 'ray stevenson', 'loan chabanol', 'gabriella wright', 'tatjana pajkoviä‡']","['thriller', 'action', 'crime']","['thriller', 'action', 'crime', 'transporter', 'sequel', 'suspense', 'car', 'bank heist', 'ed skrein', 'ray stevenson', 'loan chabanol', 'gabriella wright', 'tatjana pajkoviä‡']"
201085,tt2554274,1.345982,Crimson Peak,"['mia wasikowska', 'jessica chastain', 'tom hiddleston', 'charlie hunnam', 'jim beaver']","['mystery', 'thriller', 'fantasy', 'horror', 'drama']","['mystery', 'thriller', 'fantasy', 'horror', 'drama', 'haunted house', 'mining', 'murder', 'spitting blood', 'gothic', 'mia wasikowska', 'jessica chastain', 'tom hiddleston', 'charlie hunnam', 'jim beaver']"
277355,tt1945084,1.342839,Everly,"['salma hayek', 'hiroyuki watanabe', 'jennifer blanc', 'togo igawa', 'caroline chikezie']","['thriller', 'action']","['thriller', 'action', 'assassin', 'mob boss', 'salma hayek', 'hiroyuki watanabe', 'jennifer blanc', 'togo igawa', 'caroline chikezie']"
264999,tt2268016,1.338481,Magic Mike XXL,"['channing tatum', 'matt bomer', 'joe manganiello', 'kevin nash', 'adam rodrã\xadguez']","['comedy', 'drama', 'music']","['comedy', 'drama', 'music', 'male friendship', 'strip club', 'road trip', 'strip tease', 'strip', 'channing tatum', 'matt bomer', 'joe manganiello', 'kevin nash', 'adam rodrã\xadguez']"
146301,tt2473510,1.338322,Paranormal Activity: The Ghost Dimension,"['chris j. murray', 'brit shaw', 'ivy george', 'lauren frandsen', 'tyler craig']","['horror', 'thriller']","['horror', 'thriller', 'terror', 'supernatural', 'sequel', 'demon', 'found footage', 'chris j. murray', 'brit shaw', 'ivy george', 'lauren frandsen', 'tyler craig']"
223485,tt3205376,1.329702,Slow West,"['michael fassbender', 'kodi smit-mcphee', 'ben mendelsohn', 'caren pistorius', 'rory mccann']","['romance', 'thriller', 'western']","['romance', 'thriller', 'western', 'fire', 'bounty hunter', 'shotgun', 'horseback riding', 'horse', 'michael fassbender', 'kodi smit-mcphee', 'ben mendelsohn', 'caren pistorius', 'rory mccann']"
294016,tt3203606,1.316239,Trumbo,"['bryan cranston', 'diane lane', 'helen mirren', 'elle fanning', 'louis c.k.']",['drama'],"['drama', 'screenwriter', 'communist', 'biography', 'film history', 'hollywood', 'bryan cranston', 'diane lane', 'helen mirren', 'elle fanning', 'louis c.k.']"
290751,tt1741273,1.315266,Secret in Their Eyes,"['chiwetel ejiofor', 'nicole kidman', 'julia roberts', 'dean norris', 'lyndon smith']","['crime', 'drama', 'mystery']","['crime', 'drama', 'mystery', 'fbi', 'missing child', 'chiwetel ejiofor', 'nicole kidman', 'julia roberts', 'dean norris', 'lyndon smith']"
309245,tt2872462,1.29314,Mistress America,"['greta gerwig', 'lola kirke', 'charlie gillette', 'dean wareham', 'heather lind']",['comedy'],"['comedy', 'comedy', 'greta gerwig', 'lola kirke', 'charlie gillette', 'dean wareham', 'heather lind']"
228165,tt2279373,1.291013,The SpongeBob Movie: Sponge Out of Water,"['tom kenny', 'bill fagerbakke', 'rodger bumpass', 'clancy brown', 'carolyn lawrence']","['family', 'animation']","['family', 'animation', 'ocean', 'sea', 'star', 'water', 'comedy', 'tom kenny', 'bill fagerbakke', 'rodger bumpass', 'clancy brown', 'carolyn lawrence']"
272878,tt3369806,1.278928,Max,"['thomas haden church', 'josh wiggins', 'lauren graham', 'robbie amell', 'mia xitlali']","['adventure', 'drama', 'family']","['adventure', 'drama', 'family', 'afghanistan', 'war', 'based on true story', 'rescue', 'betrayal', 'thomas haden church', 'josh wiggins', 'lauren graham', 'robbie amell', 'mia xitlali']"
263109,tt2872750,1.25358,Shaun the Sheep Movie,"['justin fletcher', 'omid djalili', 'richard webber', 'kate harbour', 'tim hands']","['family', 'animation', 'comedy', 'adventure']","['family', 'animation', 'comedy', 'adventure', 'countryside', 'sheep', 'based on tv series', 'memory loss', 'hospital', 'justin fletcher', 'omid djalili', 'richard webber', 'kate harbour', 'tim hands']"
